Gene	mut.rate	dn.LoF	trans.LoF	nontrans.LoF	case.LoF	ctrl.LoF	dn.mis3	trans.mis3	nontrans.mis3	case.mis3	ctrl.mis3	p.dn	p.TADA	p.TADA.LoF	q.TADA
ATP5J2-PTCD1	2.91E-05	0	0	0	0	0	0	0	6	0	0	1	0.744	0.487	0.90288918
C11orf16	1.84E-05	0	0	0	2	3	0	2	10	12	7	1	0.744	0.76	0.902826843
COG7	3.04E-05	0	0	1	1	1	0	4	2	5	4	1	0.744	0.748	0.902764515
CXCR6	1.40E-05	0	0	0	0	1	0	1	0	1	1	1	0.744	0.8	0.902702195
IL8	3.88E-06	0	1	2	1	1	0	0	0	0	0	1	0.744	0.722	0.902639884
KLHDC2	1.59E-05	0	0	0	0	1	0	0	0	3	2	1	0.744	0.774	0.902577581
LAMP1	1.66E-05	0	0	0	0	0	0	0	2	1	4	1	0.744	0.467	0.902515287
MAGEA1	1.22E-05	0	0	0	0	0	0	0	2	0	1	1	0.744	0.495	0.902453002
NKD2	1.76E-05	0	0	0	0	1	0	3	1	5	4	1	0.744	0.78	0.902390725
OR7E24	1.42E-05	0	0	0	1	2	0	0	4	5	0	1	0.744	0.718	0.902328457
PIGO	4.46E-05	0	0	1	3	3	0	5	2	6	6	1	0.744	0.757	0.902266197
PMPCB	1.91E-05	0	0	1	0	1	0	5	0	6	3	1	0.744	0.891	0.902203946
RNF165	1.41E-05	0	0	0	0	1	0	0	0	0	0	1	0.744	0.812	0.902141704
SETX	0.000103933	0	0	1	1	1	0	2	3	27	34	1	0.744	0.751	0.90207947
SLC17A4	2.04E-05	0	0	0	0	0	0	1	2	1	6	1	0.744	0.474	0.902017245
SLCO4C1	2.91E-05	0	0	0	0	1	0	2	1	3	2	1	0.744	0.785	0.901955028
SOX14	9.74E-06	0	0	0	0	1	0	1	0	0	1	1	0.744	0.794	0.90189282
THAP5	1.53E-05	0	0	0	0	1	0	0	0	0	0	1	0.744	0.792	0.901830621
TMSB10	1.62E-06	0	0	1	0	0	0	0	0	0	0	1	0.744	0.792	0.90176843
AGPAT5	1.42E-05	0	0	0	2	3	0	0	0	2	1	1	0.745	0.761	0.902918218
AMBN	1.79E-05	0	0	1	1	1	0	4	7	9	9	1	0.745	0.744	0.902855961
AMY2B	2.00E-05	0	0	0	0	1	1	8	5	8	5	1	0.745	0.781	0.902793712
C20orf72	1.34E-05	0	0	0	0	1	0	0	1	24	17	1	0.745	0.771	0.902731472
KCNE3	4.13E-06	0	0	1	0	0	0	0	0	0	0	1	0.745	0.793	0.90266924
KISS1R	1.64E-05	0	0	1	0	0	0	0	0	0	0	1	0.745	0.807	0.902607017
LMBR1L	2.01E-05	0	0	2	2	1	0	1	0	2	2	1	0.745	0.752	0.902544803
MAP2K6	1.30E-05	0	0	0	0	0	0	0	3	0	0	1	0.745	0.479	0.902482597
NCOR2	9.94E-05	0	0	0	0	1	0	10	13	20	21	1	0.745	0.818	0.9024204
NDUFC1	3.08E-06	0	0	0	0	1	0	0	0	0	0	1	0.745	0.784	0.902358211
NIPSNAP1	1.11E-05	0	0	0	0	0	0	0	0	0	4	1	0.745	0.495	0.902296031
PANK4	3.03E-05	0	0	0	0	0	0	0	2	0	1	1	0.745	0.497	0.902233859
PDAP1	6.48E-06	0	0	0	0	0	0	1	3	1	3	1	0.745	0.5	0.902171696
PHYH	1.33E-05	0	0	1	0	0	0	7	3	12	17	1	0.745	0.812	0.902109542
PIGM	1.76E-05	0	0	0	0	1	0	1	2	4	1	1	0.745	0.803	0.902047396
PRSS45	9.09E-06	0	0	0	1	2	0	4	2	3	3	1	0.745	0.732	0.901985259
RAB27A	8.40E-06	0	0	0	1	2	0	3	0	3	5	1	0.745	0.741	0.90192313
SRPX	1.83E-05	0	0	0	0	0	0	0	2	2	4	1	0.745	0.485	0.90186101
TANC1	7.27E-05	0	0	1	1	1	0	5	3	10	12	1	0.745	0.75	0.901798898
TRIM42	2.88E-05	0	0	0	0	1	0	10	4	16	17	1	0.745	0.807	0.901736795
ZBTB45	2.09E-05	0	0	0	0	0	0	0	0	1	5	1	0.745	0.463	0.9016747
AK8	1.89E-05	0	0	0	2	3	0	4	4	2	3	1	0.746	0.767	0.902822833
AKAP8	2.64E-05	0	0	0	0	1	0	3	2	31	20	1	0.746	0.818	0.902760672
BACE1	2.01E-05	0	0	0	0	0	0	0	2	1	4	1	0.746	0.497	0.90269852
BRWD1	8.89E-05	1	1	3	0	1	0	3	4	9	5	0.012187632	0.746	0.744	0.902636376
CLSPN	5.01E-05	0	0	0	2	3	0	3	6	11	10	1	0.746	0.731	0.902574241
DAOA	5.87E-06	0	0	2	1	0	0	0	0	0	0	1	0.746	0.723	0.902512115
DPP4	2.99E-05	0	0	0	1	2	0	3	3	3	3	1	0.746	0.763	0.902449997
ESX1	1.62E-05	0	0	0	0	1	0	0	0	0	0	1	0.746	0.797	0.902387887
GIMAP6	1.11E-05	0	0	0	0	1	0	3	3	6	2	1	0.746	0.798	0.902325786
GRAMD1C	2.56E-05	0	0	0	3	4	0	1	1	2	2	1	0.746	0.711	0.902263694
HBG2	5.79E-06	0	0	0	0	1	0	0	0	0	0	1	0.746	0.791	0.90220161
IFNA4	7.53E-06	0	0	1	0	0	0	0	0	0	0	1	0.746	0.801	0.902139535
MYLPF	6.53E-06	0	0	1	2	2	0	0	0	0	0	1	0.746	0.744	0.902077468
NPAS3	3.67E-05	0	0	0	0	0	0	1	1	0	4	1	0.746	0.483	0.90201541
OR13D1	1.43E-05	0	0	1	2	2	0	4	5	1	2	1	0.746	0.759	0.90195336
OR52H1	1.35E-05	0	5	5	0	1	0	4	6	15	7	1	0.746	0.764	0.901891319
PDE7A	1.80E-05	0	0	0	0	0	0	1	3	1	5	1	0.746	0.468	0.901829287
PIGR	2.97E-05	0	0	1	0	0	0	6	6	25	14	1	0.746	0.774	0.901767263
RPL11	6.79E-06	0	0	0	0	1	0	0	0	0	0	1	0.746	0.78	0.901705247
SFTPB	1.58E-05	0	0	0	0	1	0	0	0	3	2	1	0.746	0.79	0.90164324
TMEM217	9.22E-06	0	0	1	0	0	0	0	0	0	0	1	0.746	0.77	0.901581242
ZNF280B	2.13E-05	0	0	0	0	0	0	0	4	2	3	1	0.746	0.493	0.901519252
ZNF512	2.16E-05	0	0	0	0	0	0	0	0	0	3	1	0.746	0.497	0.901457271
ZNF674	2.20E-05	0	3	3	0	1	0	0	2	3	1	1	0.746	0.74	0.901395298
ZSCAN29	3.25E-05	0	0	0	1	2	0	8	4	18	9	1	0.746	0.72	0.901333333
FAT3	0.000179172	0	0	0	0	3	0	28	34	101	85	1	0.746928215	0.948	0.90239279
ARL15	8.05E-06	0	0	1	0	0	0	0	0	0	0	1	0.747	0.797	0.902417486
C2orf67	3.84E-05	0	0	1	0	0	0	11	9	25	18	1	0.747	0.796	0.902355464
CHRNA7	2.14E-05	0	0	0	0	1	0	0	0	0	0	1	0.747	0.807	0.902293451
COMMD4	7.83E-06	0	0	1	0	0	0	0	0	0	0	1	0.747	0.812	0.902231446
ENPP3	3.45E-05	0	1	4	5	3	0	1	4	14	3	1	0.747	0.75	0.90216945
FAM150B	5.96E-06	0	0	1	0	0	0	0	0	0	0	1	0.747	0.775	0.902107462
FCGR1B	1.09E-05	0	0	1	0	0	0	0	0	0	0	1	0.747	0.791	0.902045483
G3BP1	1.80E-05	0	0	0	0	1	0	0	0	3	2	1	0.747	0.792	0.901983512
GUCA2A	4.61E-06	0	0	1	2	2	0	1	2	4	6	1	0.747	0.748	0.90192155
IFT172	6.75E-05	0	1	0	2	4	0	5	3	26	21	1	0.747	0.724	0.901859596
ITGB4	7.23E-05	0	0	1	2	2	0	13	12	26	28	1	0.747	0.733	0.901797651
KLHDC7B	2.38E-05	0	0	0	0	1	0	0	0	7	4	1	0.747	0.79	0.901735714
MGEA5	3.55E-05	0	0	0	0	0	0	0	2	0	2	1	0.747	0.489	0.901673786
MKL1	3.72E-05	0	0	0	0	1	0	2	3	7	2	1	0.747	0.776	0.901611867
POTED	2.21E-05	0	0	0	0	1	0	0	0	0	0	1	0.747	0.801	0.901549955
RGS13	6.13E-06	0	0	1	0	0	0	0	0	0	0	1	0.747	0.796	0.901488053
RTKN	2.23E-05	0	0	0	0	1	0	4	1	4	4	1	0.747	0.779	0.901426159
RTN4RL2	1.74E-05	0	0	0	0	0	0	0	1	2	5	1	0.747	0.503	0.901364273
SEC24B	5.11E-05	0	0	0	1	2	0	2	2	4	4	1	0.747	0.747	0.901302396
SLC10A3	1.95E-05	0	0	0	0	1	0	0	0	0	0	1	0.747	0.807	0.901240527
SLC1A1	2.08E-05	0	0	0	0	0	0	0	2	2	6	1	0.747	0.482	0.901178667
SLCO2A1	2.65E-05	0	0	0	1	2	0	3	3	9	11	1	0.747	0.76	0.901116815
TMEM139	8.70E-06	0	0	0	1	2	0	3	7	13	12	1	0.747	0.766	0.901054972
ZNF167	2.91E-05	0	0	0	2	3	0	1	2	3	2	1	0.747	0.741	0.900993138
ADAMTS13	5.66E-05	0	0	1	1	1	0	4	10	12	11	1	0.748	0.74	0.902137377
ARPP19	4.26E-06	0	0	0	0	1	0	0	0	0	0	1	0.748	0.8	0.902075477
BOP1	2.94E-05	0	0	0	0	1	0	0	0	0	0	1	0.748	0.783	0.902013585
C4orf26	5.31E-06	0	0	0	2	3	0	0	0	1	1	1	0.748	0.729	0.901951701
DDX23	3.11E-05	0	0	0	0	0	0	0	3	0	1	1	0.748	0.518	0.901889826
EBLN2	1.07E-05	0	0	0	9	9	0	0	1	0	1	1	0.748	0.703	0.90182796
FARP1	4.08E-05	0	0	0	0	1	0	5	1	19	16	1	0.748	0.788	0.901766102
GBP3	2.28E-05	0	0	2	2	1	0	3	2	4	3	1	0.748	0.725	0.901704252
GNB5	1.55E-05	0	0	1	0	1	0	1	0	3	0	1	0.748	0.885	0.901642411
HERPUD2	1.61E-05	0	0	0	0	0	0	0	1	0	3	1	0.748	0.482	0.901580579
IAH1	9.83E-06	0	0	0	0	0	0	0	3	1	6	1	0.748	0.489	0.901518755
MLLT1	2.18E-05	0	0	0	0	0	0	1	1	1	6	1	0.748	0.501	0.901456939
PWP2	3.63E-05	0	0	0	0	1	0	7	10	14	14	1	0.748	0.785	0.901395132
QSOX1	2.98E-05	0	0	1	0	0	0	5	3	10	5	1	0.748	0.782	0.901333333
SEC24D	4.13E-05	0	0	1	1	1	1	6	4	5	7	1	0.748	0.735	0.901271543
SORBS1	5.12E-05	0	0	0	0	1	0	7	5	19	21	1	0.748	0.805	0.901209761
SRA1	9.14E-06	0	0	0	0	2	0	0	2	14	2	1	0.748	0.892	0.901147988
SUPV3L1	3.10E-05	0	0	0	0	1	0	0	0	1	1	1	0.748	0.775	0.901086223
THBS2	4.60E-05	0	0	0	0	1	0	2	10	17	17	1	0.748	0.8	0.901024467
TMPRSS2	2.08E-05	0	0	0	0	0	0	0	0	1	5	1	0.748	0.503	0.900962719
TXNL1	1.12E-05	0	0	0	0	1	0	0	0	0	0	1	0.748	0.797	0.90090098
YWHAZ	9.31E-06	0	0	0	0	1	0	0	0	0	0	1	0.748	0.77	0.900839249
ZNF182	2.44E-05	0	0	0	0	1	0	0	0	5	3	1	0.748	0.782	0.900777527
ZNF212	1.91E-05	0	0	0	1	2	0	0	1	13	16	1	0.748	0.749	0.900715813
BBC3	1.06E-05	0	0	1	0	0	0	0	0	0	0	1	0.749	0.787	0.90185819
BFAR	1.80E-05	0	0	1	0	0	0	2	1	3	2	1	0.749	0.81	0.90179641
C11orf54	1.06E-05	0	0	1	1	1	0	1	0	0	1	1	0.749	0.748	0.901734639
C19orf35	1.92E-05	0	0	0	0	0	0	0	0	0	4	1	0.749	0.503	0.901672877
C6orf163	1.23E-05	0	0	0	0	1	0	0	0	0	0	1	0.749	0.792	0.901611123
CLCNKB	2.78E-05	0	0	0	2	3	0	3	1	12	10	1	0.749	0.746	0.901549377
CXorf1	4.65E-06	0	0	1	0	0	0	0	0	0	0	1	0.749	0.799	0.90148764
CYB5D1	8.96E-06	0	1	1	0	1	0	5	7	4	6	1	0.749	0.745	0.901425911
DAG1	3.58E-05	0	0	0	1	2	0	2	5	11	5	1	0.749	0.756	0.90136419
FAM18B1	8.05E-06	0	0	1	0	0	0	0	0	0	0	1	0.749	0.785	0.901302478
FARP2	4.15E-05	0	0	0	0	1	0	4	14	23	20	1	0.749	0.793	0.901240775
GYS2	2.76E-05	0	0	1	1	1	0	7	5	5	8	1	0.749	0.751	0.90117908
HMGB3	7.35E-06	0	0	0	0	0	0	0	0	0	6	1	0.749	0.488	0.901117393
MAMDC2	2.70E-05	0	0	1	0	0	0	4	1	8	6	1	0.749	0.778	0.901055715
MYCBP	3.90E-06	0	0	0	0	1	0	0	0	0	0	1	0.749	0.785	0.900994046
PAK7	2.84E-05	0	0	0	0	1	0	3	4	10	3	1	0.749	0.802	0.900932384
PDE4B	2.87E-05	0	0	0	0	1	0	1	0	2	2	1	0.749	0.771	0.900870732
PRB2	1.64E-05	0	0	1	4	4	0	0	0	7	4	1	0.749	0.743	0.900809087
RAN	8.48E-06	0	0	0	0	1	0	0	0	0	0	1	0.749	0.792	0.900747451
RPL18	7.40E-06	0	0	1	0	0	0	0	0	0	0	1	0.749	0.781	0.900685824
SERPINB13	1.52E-05	0	0	0	0	1	0	0	1	3	1	1	0.749	0.803	0.900624205
STEAP1	1.34E-05	0	0	0	0	0	0	0	3	0	1	1	0.749	0.492	0.900562594
TGM1	3.22E-05	0	0	0	0	1	0	4	1	19	31	1	0.749	0.79	0.900500992
UBE2CBP	1.54E-05	0	0	0	0	1	0	1	1	15	8	1	0.749	0.804	0.900439398
ZNF239	1.75E-05	0	0	0	0	1	0	1	0	6	4	1	0.749	0.81	0.900377813
ZPBP2	1.34E-05	0	0	0	0	1	0	2	4	15	21	1	0.749	0.792	0.900316236
ADAMTS8	3.50E-05	0	0	1	0	0	0	3	1	28	28	1	0.75	0.809	0.901456609
ALDH1A2	2.01E-05	0	0	0	0	0	0	0	4	1	2	1	0.75	0.484	0.901394967
ALDH1A3	1.98E-05	0	0	0	0	0	0	0	0	0	5	1	0.75	0.484	0.901333333
ATG12	5.52E-06	0	0	1	0	0	0	0	0	0	0	1	0.75	0.778	0.901271708
C1D	5.31E-06	0	0	0	0	1	0	0	0	0	0	1	0.75	0.809	0.901210091
C9orf47	7.87E-06	0	0	1	0	0	0	0	0	0	0	1	0.75	0.789	0.901148482
CNIH3	6.66E-06	0	0	1	0	0	0	1	1	0	0	1	0.75	0.793	0.901086882
COL6A2	3.95E-05	0	0	0	0	1	0	10	11	20	18	1	0.75	0.793	0.90102529
CRB3	4.96E-06	0	0	0	0	0	0	0	3	0	0	1	0.75	0.509	0.900963707
GNA14	1.38E-05	0	0	0	1	2	0	12	5	12	14	1	0.75	0.778	0.900902132
GPR20	1.48E-05	0	0	0	0	0	0	0	3	0	2	1	0.75	0.469	0.900840566
HIST1H2AJ	5.05E-06	0	0	0	0	1	0	0	0	0	0	1	0.75	0.79	0.900779008
KIAA0020	2.44E-05	0	1	1	2	3	0	4	1	4	3	1	0.75	0.756	0.900717458
LACTB2	1.12E-05	0	0	0	0	1	0	0	0	8	5	1	0.75	0.785	0.900655917
NIPA2	1.44E-05	0	0	0	2	3	0	1	0	10	8	1	0.75	0.749	0.900594384
NUDT16	9.27E-06	0	0	0	0	2	0	1	0	12	4	1	0.75	0.909	0.90053286
PNPLA6	5.44E-05	0	1	0	2	4	0	1	1	7	3	1	0.75	0.751	0.900471344
PPFIBP2	3.38E-05	0	0	1	2	2	0	6	11	10	12	1	0.75	0.741	0.900409836
PTCHD2	5.65E-05	0	0	1	1	1	0	7	6	10	11	1	0.75	0.745	0.900348337
RERE	6.25E-05	0	0	0	2	3	0	2	2	9	9	1	0.75	0.741	0.900286846
RGS21	6.00E-06	0	0	0	0	0	0	0	1	1	5	1	0.75	0.473	0.900225364
RNF133	1.47E-05	0	0	1	1	1	0	6	4	5	7	1	0.75	0.743	0.90016389
SAA2	4.79E-06	0	0	0	0	1	0	0	0	3	2	1	0.75	0.765	0.900102424
SERPIND1	1.97E-05	0	0	0	1	2	0	2	5	11	6	1	0.75	0.709	0.900040967
SLC25A10	1.15E-05	0	1	0	0	2	0	2	3	3	1	1	0.75	0.747	0.899979518
SLC27A5	2.76E-05	0	0	0	0	1	0	3	2	29	15	1	0.75	0.809	0.899918078
STXBP5L	4.63E-05	0	0	0	0	1	0	9	6	21	12	1	0.75	0.798	0.899856646
THOP1	2.68E-05	0	0	1	0	0	0	2	0	3	3	1	0.75	0.813	0.899795222
TPI1	1.10E-05	0	0	0	1	2	0	0	0	1	1	1	0.75	0.738	0.899733807
TSPAN3	1.01E-05	0	0	0	0	0	0	0	1	0	2	1	0.75	0.476	0.8996724
UGT1A5	2.14E-05	0	0	0	1	2	0	1	1	0	0	1	0.75	0.754	0.899611001
WBP1	1.10E-05	0	0	0	0	1	0	2	1	1	1	1	0.75	0.789	0.899549611
ZNF502	2.09E-05	0	0	0	0	1	0	0	2	3	0	1	0.75	0.799	0.899488229
COL6A3	0.000123888	0	0	0	0	0	0	26	28	32	35	1	0.750667215	0.468	0.900227004
ASL	1.81E-05	0	1	2	0	0	0	5	1	5	8	1	0.751	0.772	0.900564645
ATAD3B	2.51E-05	0	0	1	3	3	0	7	7	4	4	1	0.751	0.741	0.900503206
C8orf48	1.24E-05	0	0	0	0	1	0	3	1	6	5	1	0.751	0.81	0.900441776
CDC25B	2.30E-05	0	0	0	0	1	0	3	2	5	2	1	0.751	0.798	0.900380355
H3F3B	5.31E-06	0	0	0	0	1	0	0	0	0	0	1	0.751	0.786	0.900318941
HINT3	7.18E-06	0	0	0	3	4	0	1	0	0	1	1	0.751	0.726	0.900257536
HIST1H2AC	5.13E-06	0	0	0	0	1	0	0	0	0	0	1	0.751	0.812	0.90019614
MEIS1	1.52E-05	0	0	0	0	1	0	0	0	0	0	1	0.751	0.801	0.900134752
OR2A1	2.58E-05	0	0	0	0	1	0	0	0	0	0	1	0.751	0.8	0.900073372
POGLUT1	1.54E-05	0	0	1	0	0	0	0	0	1	1	1	0.751	0.778	0.900012001
RAB22A	7.48E-06	0	0	0	0	0	0	0	1	0	2	1	0.751	0.475	0.899950637
SRGAP2	3.85E-05	0	0	0	0	1	0	0	0	0	0	1	0.751	0.778	0.899889283
SRPX2	1.84E-05	0	0	0	0	0	0	0	2	0	3	1	0.751	0.492	0.899827936
STOX2	3.61E-05	0	0	0	0	1	0	4	4	16	7	1	0.751	0.799	0.899766599
TBC1D21	1.34E-05	0	0	0	0	0	0	0	0	0	3	1	0.751	0.482	0.899705269
UFSP1	5.61E-06	0	1	2	0	0	0	1	1	3	2	1	0.751	0.757	0.899643948
ZRANB3	4.16E-05	0	0	1	6	6	0	8	6	10	10	1	0.751	0.769	0.899582635
BSN	0.000155521	0	0	0	0	0	0	12	6	32	41	1	0.751138909	0.497	0.89968771
ABCA5	6.50E-05	0	0	1	2	2	0	2	3	17	8	1	0.752	0.728	0.900657717
AGFG2	1.95E-05	0	0	0	0	0	0	0	1	0	3	1	0.752	0.484	0.900596348
ARHGEF26	3.39E-05	0	1	0	0	2	0	5	8	7	8	1	0.752	0.749	0.900534987
CCDC38	2.11E-05	0	0	1	2	2	0	0	0	6	7	1	0.752	0.751	0.900473634
CD300A	1.17E-05	0	0	1	0	0	0	0	0	0	0	1	0.752	0.795	0.90041229
CPXM2	2.94E-05	0	0	0	0	1	0	5	9	17	23	1	0.752	0.803	0.900350954
CTNNA3	3.46E-05	0	0	0	1	2	0	5	11	12	9	1	0.752	0.728	0.900289626
DPY19L2	3.03E-05	0	0	0	0	1	0	1	1	0	0	1	0.752	0.819	0.900228307
DSC1	3.48E-05	0	0	0	1	2	0	6	4	9	14	1	0.752	0.729	0.900166996
EDC3	2.00E-05	0	0	0	0	1	0	1	1	4	2	1	0.752	0.788	0.900105693
FAM110A	1.20E-05	0	0	0	0	0	0	0	0	1	10	1	0.752	0.5	0.900044399
FLJ25363	3.85E-06	0	0	0	0	1	0	0	0	0	0	1	0.752	0.788	0.899983113
GPR124	5.37E-05	0	0	1	0	0	0	4	2	10	6	1	0.752	0.805	0.899921836
KCTD21	1.05E-05	0	0	0	0	1	0	1	2	2	0	1	0.752	0.814	0.899860566
LPPR3	2.98E-05	0	0	1	2	2	0	0	1	3	1	1	0.752	0.737	0.899799306
MANEA	1.83E-05	0	0	1	1	1	0	3	0	3	6	1	0.752	0.726	0.899738053
MLH1	2.95E-05	0	0	0	0	1	0	2	5	25	22	1	0.752	0.795	0.899676809
MYD88	1.26E-05	0	0	0	0	1	0	1	0	0	1	1	0.752	0.806	0.899615573
PRH1	6.57E-06	0	0	1	0	0	0	0	0	0	0	1	0.752	0.811	0.899554346
PRH2	6.57E-06	0	0	0	0	1	0	0	0	0	0	1	0.752	0.8	0.899493126
PROX2	2.36E-05	0	0	0	1	2	0	3	4	11	6	1	0.752	0.753	0.899431916
RAB3GAP2	5.45E-05	0	0	0	0	1	0	1	1	9	5	1	0.752	0.789	0.899370713
SERTAD4	1.41E-05	0	0	0	0	1	0	5	5	20	21	1	0.752	0.797	0.899309519
SHC2	2.31E-05	0	0	0	0	1	0	3	2	11	6	1	0.752	0.785	0.899248333
SYBU	2.60E-05	0	0	1	1	1	0	3	4	9	5	1	0.752	0.734	0.899187156
TMED3	8.70E-06	0	3	3	0	1	0	2	5	7	2	1	0.752	0.747	0.899125986
TMEM92	6.57E-06	0	0	0	2	3	0	0	0	0	0	1	0.752	0.748	0.899064826
VWA5A	3.11E-05	0	0	2	3	2	0	4	3	4	5	1	0.752	0.745	0.899003673
VWA5B1	4.84E-05	0	1	1	0	1	0	9	16	22	22	1	0.752	0.732	0.898942529
ZMYM4	6.04E-05	0	0	0	0	1	0	1	1	10	5	1	0.752	0.782	0.898881393
ACAD10	4.31E-05	0	2	2	0	1	0	0	8	12	5	1	0.753	0.719	0.900015505
AMN	1.82E-05	0	0	1	0	0	0	0	0	0	0	1	0.753	0.791	0.899954304
ANO6	3.69E-05	0	4	3	0	2	0	7	0	9	11	1	0.753	0.763	0.899893112
CDRT1	2.94E-05	0	0	0	2	3	0	4	5	0	0	1	0.753	0.727	0.899831928
CENPC1	3.58E-05	0	0	1	0	0	0	0	0	3	2	1	0.753	0.784	0.899770753
FAM57B	1.13E-05	0	0	0	1	2	0	0	1	0	0	1	0.753	0.731	0.899709585
HADH	1.29E-05	0	0	0	0	1	0	4	7	23	20	1	0.753	0.8	0.899648426
INO80D	4.08E-05	0	0	0	1	2	0	1	0	13	14	1	0.753	0.721	0.899587276
LBX2	7.61E-06	0	0	0	0	0	0	1	4	0	6	1	0.753	0.498	0.899526133
MAP2K1	1.53E-05	0	0	0	0	1	0	0	0	0	0	1	0.753	0.786	0.899464999
MIDN	1.89E-05	0	0	0	0	0	0	0	1	0	2	1	0.753	0.517	0.899403874
PATE3	4.00E-06	0	0	1	0	0	0	0	0	0	0	1	0.753	0.751	0.899342756
PSMB6	9.44E-06	0	0	0	0	1	0	0	0	1	1	1	0.753	0.814	0.899281647
PYCARD	7.66E-06	0	0	0	0	0	0	0	2	0	1	1	0.753	0.476	0.899220546
QRICH2	6.50E-05	0	2	1	1	3	0	4	6	21	21	1	0.753	0.734	0.899159454
RCCD1	1.45E-05	0	0	0	0	1	0	1	2	8	4	1	0.753	0.786	0.89909837
SEC14L2	1.57E-05	0	0	0	0	0	0	0	1	0	3	1	0.753	0.513	0.899037294
SLC17A6	2.28E-05	0	0	1	0	0	0	0	0	0	0	1	0.753	0.789	0.898976226
SPAG1	3.50E-05	0	0	0	1	2	0	2	4	8	5	1	0.753	0.733	0.898915167
SUPT3H	1.28E-05	0	0	1	3	3	0	4	3	7	5	1	0.753	0.73	0.898854116
TTLL2	2.34E-05	0	0	0	3	4	0	5	3	22	21	1	0.753	0.747	0.898793073
ZFYVE9	5.55E-05	0	0	0	3	4	0	1	2	9	6	1	0.753	0.729	0.898732039
ALDH1L2	3.56E-05	0	1	1	1	2	0	3	5	12	5	1	0.754	0.739	0.899864467
ATAD2B	5.60E-05	0	0	0	0	1	0	3	1	1	2	1	0.754	0.781	0.899803368
C20orf26	4.94E-05	0	1	2	3	3	0	1	4	6	8	1	0.754	0.77	0.899742277
CDC42SE1	2.96E-06	0	0	0	0	1	0	0	0	0	0	1	0.754	0.805	0.899681195
CECR2	5.64E-05	0	0	0	1	2	0	6	3	0	1	1	0.754	0.761	0.899620121
CRISPLD1	1.94E-05	0	0	1	0	2	0	7	0	2	1	1	0.754	0.938	0.899559055
CRMP1	2.69E-05	0	0	0	0	1	0	0	0	0	0	1	0.754	0.797	0.899497998
DHDH	1.31E-05	0	3	3	0	1	0	2	1	14	12	1	0.754	0.727	0.899436949
EXD3	3.45E-05	0	0	1	0	0	0	5	3	17	11	1	0.754	0.793	0.899375908
FBXO32	1.39E-05	0	0	0	0	0	0	0	2	0	1	1	0.754	0.491	0.899314875
HARS	1.95E-05	0	0	1	1	1	0	4	4	9	15	1	0.754	0.749	0.899253851
HNRNPL	2.31E-05	0	0	0	0	1	0	0	0	0	0	1	0.754	0.805	0.899192835
HPS6	3.08E-05	0	0	1	0	0	0	0	1	5	2	1	0.754	0.769	0.899131827
HRH4	1.60E-05	0	0	0	0	2	0	0	0	6	1	1	0.754	0.879	0.899070828
IL31	6.61E-06	0	0	0	0	1	0	0	0	0	0	1	0.754	0.779	0.899009837
IRS4	4.92E-05	0	0	0	0	0	0	0	1	0	2	1	0.754	0.502	0.898948854
KRT81	1.96E-05	0	1	5	3	0	0	3	1	6	4	1	0.754	0.754	0.898887879
MBTPS2	2.13E-05	0	0	0	0	1	0	1	0	2	2	1	0.754	0.764	0.898826913
MKRN1	1.85E-05	0	0	0	0	1	0	0	0	1	1	1	0.754	0.774	0.898765955
PKDREJ	9.02E-05	0	1	0	2	4	0	2	2	18	14	1	0.754	0.757	0.898705005
PRDX5	8.27E-06	0	0	1	0	0	0	6	3	7	4	1	0.754	0.783	0.898644063
RABGAP1	4.11E-05	0	0	0	0	1	0	1	0	2	2	1	0.754	0.801	0.89858313
RNF17	6.27E-05	0	2	3	3	3	0	6	5	6	6	1	0.754	0.761	0.898522205
SCLT1	2.54E-05	0	0	0	1	2	0	3	2	6	8	1	0.754	0.752	0.898461288
SLC6A16	3.01E-05	0	1	2	0	0	0	4	2	5	7	1	0.754	0.755	0.89840038
SPTBN1	9.01E-05	0	0	0	0	1	0	4	3	7	4	1	0.754	0.783	0.898339479
SPTBN2	9.18E-05	0	0	1	1	1	0	6	6	16	11	1	0.754	0.725	0.898278587
UBASH3A	2.61E-05	0	2	0	0	3	0	5	1	5	10	1	0.754	0.737	0.898217704
ZFP37	2.39E-05	0	0	0	0	1	0	3	7	20	21	1	0.754	0.802	0.898156828
ZNF735	1.58E-05	0	0	0	0	1	0	0	0	0	0	1	0.754	0.786	0.898095961
ACAP2	2.98E-05	0	0	0	0	0	0	0	0	0	4	1	0.755	0.469	0.89922613
ACO1	3.50E-05	0	0	1	1	1	0	4	2	18	17	1	0.755	0.739	0.899165199
ATP13A5	4.81E-05	0	1	0	3	5	0	7	3	27	33	1	0.755	0.763	0.899104275
BATF	4.96E-06	0	0	0	0	1	0	0	0	0	0	1	0.755	0.796	0.89904336
C1orf162	6.35E-06	0	0	0	0	1	0	0	0	0	0	1	0.755	0.788	0.898982454
CDYL	2.08E-05	0	0	0	0	2	0	0	0	3	0	1	0.755	0.892	0.898921555
CLMN	3.90E-05	0	0	0	0	1	0	6	8	29	18	1	0.755	0.787	0.898860665
DMXL1	0.000119806	0	0	0	0	1	0	4	9	23	24	1	0.755	0.789	0.898799783
ELN	2.84E-05	0	0	1	0	0	0	5	2	11	5	1	0.755	0.781	0.89873891
